id;parent_id;level;userName;userDisplay;likes;text;date;Duygu;Alt Duygu
1948688127813357848;1948664261451915306;2;@laksret;Kullanıcı-15;8;Ölen kız kuzenim eski kocası tarafından öldürüldüve çocuk yeni ceza evinden çıktı hiçbirşey söylemiyorum sadece şu tiktok hesabına bakın böyle kansızları nasıl salıyorlar aklım almıyor siyabent_şeker2;2025-07-25 10:13:49;Pozitif;Suçlama
1948676144674304441;1948664261451915306;2;@nzckm__;Kullanıcı-16;7;Sosyal medyada dogru insanlari takip ettigimi gormek beni mutlu ediyor;2025-07-25 09:26:12;Negatif;Nötr
1948664520550825986;1948663169901105342;2;@sb51yagiz;Kullanıcı-18;4;Bu bireysel silahlanma değil, yasadışı şekilde temin etmek.;2025-07-25 08:40:00;Pozitif;Suçlama
1948672662894522868;1948663169901105342;2;@siyahkedi1283;Kullanıcı-19;0;Toprakta yetiştiriyorlar;2025-07-25 09:12:22;Nötr;Suçlama
1948781323037913546;1948664261451915306;2;@BestMoonn;Kullanıcı-20;0;Evliyse eevli sevgiliyse sevgili yazılıyot zaten.Niye abartıyorsunuz?;2025-07-25 16:24:08;Nötr;Nötr
1788797670082871590;null;0;pusholder;User1;754;Manisa’da 3 çocuk annesi, kocası tarafından bıçaklanarak öldürüldü.;Fri, 10 May 2024 05:06:13 GMT;Nötr;Nötr
1788797785837371622;1788797670082871590;1;Srhat0;User2;1;Allah rahmet eylesin;Fri, 10 May 2024 05:06:41 GMT;Pozitif;Empati
1788797786722390441;1788797670082871590;1;inattvboxTR;User3;3;Yaaa neden bu döneme denk geldik ?;Fri, 10 May 2024 05:06:41 GMT;Pozitif;Umutsuzluk
1788797819421155686;1788797670082871590;1;kolifa06;User4;0;Allah rahmet etsin, bu kadınların öldürülecek kadar günahı ne arkadaş?;Fri, 10 May 2024 05:06:49 GMT;Pozitif;Şok
1788797943509610796;1788797670082871590;1;bysekili2020;User5;0;Nerenle okudun haberi;Fri, 10 May 2024 05:07:18 GMT;Nötr;Nötr
1788797964338561524;1788797670082871590;1;acicukulata;User6;3;Kocası yerine evli olduğu erkek yazın bari ne kocası ne insanlığı ne tür bir mahlukat oldukları belli değil hepsinin ALLAH BELASINI VERSİN;Fri, 10 May 2024 05:07:23 GMT;Pozitif;Öfke
1788798109683777906;1788797670082871590;1;askologmusun;User7;0;Allah rahmet eylesin;Fri, 10 May 2024 05:07:58 GMT;Pozitif;Empati
1788798167527367096;1788797670082871590;1;beyazTOROS63;User8;0;Gene günlük kötü haber rutini başladı;Fri, 10 May 2024 05:08:12 GMT;Pozitif;Umutsuzluk
1788798258170454439;1788797670082871590;1;Kadorisee;User9;0;Bitmiyor böyle haberler;Fri, 10 May 2024 05:08:33 GMT;Pozitif;Umutsuzluk
1788798293872423354;1788797670082871590;1;witcherofrivia7;User10;1;millet kendini gta'da saniyo yeminle mınakoduklarım;Fri, 10 May 2024 05:08:42 GMT;Pozitif;Öfke
1788798354819838046;1788797670082871590;1;Sadesudeli;User11;0;Kadın cinayetleri bitmez yazık;Fri, 10 May 2024 05:08:56 GMT;Pozitif;Umutsuzluk
1788798537179799923;1788797670082871590;1;ercancan0672;User12;1;Bu olay dün saat 17.30 da gerçekleşti..adam ordaki denetim serbestiye geldi teslim olmaya..hemde eli kan revan içnde ve pompalı tüfekte vardı..okulda okuyan kızını da öldürmek istedi okul personeli BİM mğzasına sakladı kızı hepsini gördük;Fri, 10 May 2024 05:09:40 GMT;Nötr;Nötr
1788798580737630248;1788797670082871590;1;tumeensusu;User13;1;Bisikleti çalındı diye hırsızı hapishaneye postalayan hakimin karşısına çıkartın bakalım o delikanliligi bu srefsize yetecek mi;Fri, 10 May 2024 05:09:50 GMT;Pozitif;Suçlama
1788798842277605861;1788797670082871590;1;1903Delqado;User14;0;Yaşları küçükse devlet sahiplenecek yurtta büyüyecekler. Maalesef yurtta büyüyen çocukların bir çoğu kötü alışkanlıklar ediniyor.;Fri, 10 May 2024 05:10:52 GMT;Pozitif;Empati
1788798864692060474;1788797670082871590;1;gunees_b;User15;0;Ne zaman bitecek böyle haberler;Fri, 10 May 2024 05:10:58 GMT;Pozitif;Umutsuzluk
1788798890054996118;1788797670082871590;1;Msc9091;User16;3;Sabah sabah başladığımız habere bak yine, çok yazık;Fri, 10 May 2024 05:11:04 GMT;Pozitif;Umutsuzluk
1788798897227215135;1788797670082871590;1;Arslankayaercan;User17;0;Kadın öldürmek meslek oldu bu ülkede hergün bir kadın ölürmü ya 21 yy da;Fri, 10 May 2024 05:11:06 GMT;Pozitif;Umutsuzluk
1788799025887481982;1788798537179799923;2;ercancan0672;User12;0;Adam çalışmayan biri zaten tartışma ordan çıkıyor..zavallı kadın ise ovaya yövmeci gidiyordu hemde yorgun argın geldiği saatlerde oluyor olay;Fri, 10 May 2024 05:11:36 GMT;Pozitif;Empati
1788799032820666483;1788797670082871590;1;kendihalineb1ri;User18;0;Yazık gerçekten yazık;Fri, 10 May 2024 05:11:38 GMT;Pozitif;Empati
1788799230498254873;1788797670082871590;1;asyadab;User19;0;Kocası değil, erkek tarafından yazmalısınız. Lanet olsun o erkek bozuntusuna.;Fri, 10 May 2024 05:12:25 GMT;Pozitif;Öfke
1788799632501244195;1788797670082871590;1;emineezerr;User20;0;Allah seni kahretsin;Fri, 10 May 2024 05:14:01 GMT;Pozitif;Öfke
1788800099415433549;1788797670082871590;1;Galabrielll;User21;0;Allah belasını versin;Fri, 10 May 2024 05:15:52 GMT;Pozitif;Öfke
1788800221977194671;1788797670082871590;1;Siniyor23;User22;0;Neden abi neden bir insan canı bu kadar ucuz;Fri, 10 May 2024 05:16:21 GMT;Pozitif;Empati
1788800425157640315;1788797670082871590;1;ceyranyd;User23;0;Allah belanı versin senin olimpiyat çocuğu seni 🚶‍♂️;Fri, 10 May 2024 05:17:10 GMT;Pozitif;Öfke
1788801092433727940;1788797670082871590;1;beyzadymaz;User24;0;Allah belnızı versin umarım. Sen üç çocuk sahibi et yedir içir gönlünü eğle kahrını çek o gelsin seni öldürsün bu kadar basit işte;Fri, 10 May 2024 05:19:49 GMT;Pozitif;Empati
1788801544348905972;1788797670082871590;1;Kutup06yildizi;User25;0;Katil ruhlular evlenip çocuk sahibi olmasın. Bu nedir yine içimiz ağladı;Fri, 10 May 2024 05:21:37 GMT;Pozitif;Empati
1788801557208707244;1788797670082871590;1;Ceyss59;User26;0;Günaydın aq habere bak;Fri, 10 May 2024 05:21:40 GMT;Pozitif;Umutsuzluk
1788802417179382232;1788797670082871590;1;jkljkljklkljk;User27;0;Ülkenin Günaydın şekli;Fri, 10 May 2024 05:25:05 GMT;Pozitif;Umutsuzluk
1788803057888756035;1788797670082871590;1;Son1652;User28;3;Ne olursa olsun Kadınları Koruyamıyoruz Her gün Kadın 👩 Cinayeti Duymaktan Artık İçimiz Paramparça oluyor Önlem Alamıyoruz Caydırıcı Ceza Yok Onun İçin Yapıyorlar.;Fri, 10 May 2024 05:27:38 GMT;Pozitif;Umutsuzluk
1788804983011323968;1788797670082871590;1;ErtanSezginerr;User29;0;Abi her sabah ayni tip haberler ruh hastasi misiniz ya;Fri, 10 May 2024 05:35:16 GMT;Pozitif;Umutsuzluk
1788805074082226179;1788797670082871590;1;srht1905w;User30;0;Olay dün gündüz oldu kadın oracıkta ölmüştür diye düşünüyorum;Fri, 10 May 2024 05:35:38 GMT;Nötr;Nötr
1788807251861307834;1788797670082871590;1;alka56204097;User31;0;Kadın öldürme neden bu kadar çok;Fri, 10 May 2024 05:44:17 GMT;Nötr;Nötr
1788807824413270239;1788797670082871590;1;Tue33342277;User32;0;👏👏👏👏 sığ zihniyetini lanetliyorum;Fri, 10 May 2024 05:46:34 GMT;Nötr;Nötr
1788808574820307137;1788797670082871590;1;Meliihcetiin;User33;0;Şeriat çözer bu işi;Fri, 10 May 2024 05:49:33 GMT;Nötr;Nötr
1788810694176944466;1788797670082871590;1;ucoklardan;User35;5;Anneler gününe iki gün kala, boynu bükük 3 çocuk.. Sadece anneler gününü değil, her günü buruk geçecek olan babası katil 3 çocuk! Allah belanı versin senin ve senin gibilerin!!;Fri, 10 May 2024 05:57:58 GMT;Pozitif;Empati
1788817592217448539;1788797670082871590;1;limanosman55;User36;0;Güne cinayetsiz başlıyamııcaz mı aq bu nedir aq;Fri, 10 May 2024 06:25:23 GMT;Pozitif;Umutsuzluk
1788817952705314866;1788797670082871590;1;denizgrealish;User37;1;Sabah sabah habere bak aq boyle adaletin;Fri, 10 May 2024 06:26:49 GMT;Pozitif;Suçlama
1788821112031224289;1788797670082871590;1;MErsnGlmmz111;User38;0;Ya şunları itlaf edin ya ibret olsun bu kaçıncı;Fri, 10 May 2024 06:39:22 GMT;Pozitif;Empati
1788824095565476179;1788797670082871590;1;TertemizD17600;User39;0;Yazık ya gerçekten yazık içim paramparça oldu;Fri, 10 May 2024 06:51:13 GMT;Pozitif;Empati
1788835718480986576;1788797670082871590;1;Voldemortlarca;User40;1;Allah belanızı versin be;Fri, 10 May 2024 07:37:24 GMT;Nötr;Öfke
1788840202946977796;1788797670082871590;1;RKaan00;User42;1;Bir tane güzel haber ile uyanalım bu ne ya;Fri, 10 May 2024 07:55:14 GMT;Pozitif;Umutsuzluk
1788844183408480512;1788797670082871590;1;_Atlas01;User43;0;Aynen kadın psikopatmış 3 çocuk yapmış adam o kadından;Fri, 10 May 2024 08:11:03 GMT;Nötr;Nötr
1788844972378096041;1788797670082871590;1;alaa_mozahem;User44;0;Suudi Arabistan, Kuveyt ve Arap ülkelerinin çoğu gibi Arap ülkelerinde idam cezası nedeniyle suç oranı sıfıra yakın.;Fri, 10 May 2024 08:14:11 GMT;Nötr;Nötr
1788846655090958459;1788797670082871590;1;aysglfunny;User45;0;Tr de sıradan bir gün 😔😔😔;Fri, 10 May 2024 08:20:52 GMT;Pozitif;Umutsuzluk
1788858301230322153;1788797670082871590;1;EmreYellow;User46;0;Savunanlara da ceza verilmesi gerekiyor. Yoksa suçu işleyen yeni caniler her zaman çıkacak.;Fri, 10 May 2024 09:07:09 GMT;Pozitif;Suçlama
1788859527342756346;1788797670082871590;1;erdiiizm;User47;0;Kalıbını sikeyim senin orevladı;Fri, 10 May 2024 09:12:01 GMT;Pozitif;Öfke
1788860242148671606;1788797670082871590;1;yavgizem;User48;1;Yavrularım ya;Fri, 10 May 2024 09:14:51 GMT;Pozitif;Empati
1788861044141506862;1788797670082871590;1;Come_with_me2;User49;0;Nerede sabah akşam reklam yapılan kades hepsi hikâye;Fri, 10 May 2024 09:18:03 GMT;Pozitif;Suçlama
1788908118161682846;1788797670082871590;1;daisyyy_xyz;User50;0;Her gün bir kadın cinayeti haberi okuyoruz.;Fri, 10 May 2024 12:25:06 GMT;Nötr;Nötr
1788919789622022551;1788797670082871590;1;BlogofOzgur;User51;0;bi bitmediniz mk..;Fri, 10 May 2024 13:11:29 GMT;Pozitif;Öfke
1788932249863246268;1788797670082871590;1;mustafaarda2015;User52;0;Buyur kadın cinayetlerine yenisi eklendi Allah belanı versin adam senin;Fri, 10 May 2024 14:00:59 GMT;Pozitif;Öfke
1788934474194976918;1788797670082871590;1;RuhenSiyahi22;User53;0;İnsan değilsinizz;Fri, 10 May 2024 14:09:50 GMT;Pozitif;İğrenme
1788943474194010421;1788797670082871590;1;mstfkndrc;User54;0;Şaşırdık mı hayır tabiki de , ne zaman son bulacak bilemiyorum;Fri, 10 May 2024 14:45:35 GMT;Pozitif;Umutsuzluk
1789090395558654090;1788797670082871590;1;ogrengelistir;User55;0;Allah rahmet eylesin. Cezasını çeksin.;Sat, 11 May 2024 00:29:24 GMT;Pozitif;Empati
1601935798609539072;null;0;pusholder;User1;3385;Isparta'da hemşire Server Bulut, iddiaya göre evde çıkan tartışmada eşi tarafından başından tüfekle vurularak öldürüldü. (NTV);Sun, 11 Dec 2022 13:43:51 GMT;Nötr;Nötr
1601936196925620226;1601935798609539072;1;degisikbirmen;User2;148;Sen kalk insanların hayatlarını kurtarmak için çabala bi o.cocugu gelsin seni bu hayattan koparsin;Sun, 11 Dec 2022 13:45:26 GMT;Pozitif;Öfke
1601936302341238785;1601935798609539072;1;siinngeer_;User3;1;Allah rahmet eylesin de hemşire olmasının özellikle vurgulanması neden?;Sun, 11 Dec 2022 13:45:51 GMT;Nötr;Nötr
1601936417659260932;1601935798609539072;1;baranaktayy;User4;0;Yine boktan bir gün yine boktan bir haber daha abi valla yeter bünyem kaldırmıyor artık....;Sun, 11 Dec 2022 13:46:19 GMT;Pozitif;Umutsuzluk
1601936588761698304;1601935798609539072;1;lafsokanbiri;User5;112;Bi kadın olarak bu ülkede yaşarken korkuyorum artık... Ve bu durum hiç normal değil ..;Sun, 11 Dec 2022 13:46:59 GMT;Pozitif;Umutsuzluk
1601936735319228417;1601935798609539072;1;Emrah4890;User6;0;cani sinirli ve alttan almayı bilmeyen bir toplum olduk. Artık olağan şeyler oldu bu ülkede normalleşti hersey gibi;Sun, 11 Dec 2022 13:47:34 GMT;Pozitif;Umutsuzluk
1601936946745561088;1601935798609539072;1;nesekerilanmal;User7;0;hukuk doğru düzgün işlenmiyor ama idam gelsin 😁😁 sg idam naralarını ötede at altıbok;Sun, 11 Dec 2022 13:48:25 GMT;Nötr;Nötr
1601937094653485058;1601935798609539072;1;AliMurat4831;User8;0;Bu ülkedeki vahşileri zaptedecek tek şey idamdır. O da asılma şeklinde değil, elektrikli sandalye ve zehirli iğne tarzı acı ćektirerek öldüren idamlar şeklinde olmalı.;Sun, 11 Dec 2022 13:49:00 GMT;Pozitif;İğrenme
1601937102123458560;1601935798609539072;1;lil38355797rrr;User9;0;Teh yazık olmuş işini seven biriymiş;Sun, 11 Dec 2022 13:49:02 GMT;Negatif;Nötr
1601937431263313920;1601935798609539072;1;busbusbusra55;User10;16;Eşin, hayat arkadaşın...yazık ya insanlığınızı kaybetmişsiniz. Allah rahmet eylesin...😞;Sun, 11 Dec 2022 13:50:20 GMT;Pozitif;Empati
1601937803600089089;1601935798609539072;1;dudu_periiii;User11;57;Ekrani yeniledikce kotu haberler düşüyor önüme bu ülke beni delirtcek;Sun, 11 Dec 2022 13:51:49 GMT;Pozitif;Umutsuzluk
1601939179809693698;1601935798609539072;1;sarhosamip;User12;0;Ruhsatsız silah sahibi olmak o kadar kolay ki internetten 750 TL ye tüfek alabiliyorsun hâlâ;Sun, 11 Dec 2022 13:57:17 GMT;Pozitif;Suçlama
1601941617602166786;1601935798609539072;1;Bekirislam02;User13;0;Kıssasa kıssas yapsınlar bakalım her önüne gelen bu rahatlıkta insan öldürebilir mi müebbet hapis bile caydırıcı değil artık.;Sun, 11 Dec 2022 14:06:58 GMT;Pozitif;Empati
1601943714179747842;1601935798609539072;1;degisikbirmen;User2;1;Maalesef gelinen nokta bu;Sun, 11 Dec 2022 14:15:18 GMT;Pozitif;Umutsuzluk
1601947004175011840;1601935798609539072;1;aetro404;User14;7;Ülkenin başındaki adam çıkıp ev bulamayıp sokakta yatan öğrencilere sürtük çürük vs derse insanlar da bu hale gelir tabi ki. Bu ülkede Suriyeliler nasıl bizden daha fazla hakka sahip olabilir ve insanlar hala nasıl bu yönetimi iktidarda tutabilir?;Sun, 11 Dec 2022 14:28:23 GMT;Pozitif;Suçlama
1601948387963707393;1601935798609539072;1;viskiolataa;User15;1;ülkemizde hukuk kavramı yok idam gelirse gerçekten idamı hak eden insanları mı kapsar sanıyorsunuz amk;Sun, 11 Dec 2022 14:33:53 GMT;Nötr;Suçlama
1601949394965856259;1601935798609539072;1;viskiolataa;User15;6;İdam diyenler şaka mı? Şu zamanda cinayetin cezası hapis bile değil farkında mısınız? Hadi bir ihtimâl idam geldi, yalnızca hak edenler mi idam edilir sanıyorsunuz siz? Bir yorumda bulunacaksanız önce onun getireceği sonuçları düşünün ondan sonra yazın bence;Sun, 11 Dec 2022 14:37:53 GMT;Nötr;Suçlama
1601949430227533824;1601947004175011840;2;leclerclex;User16;0;Ama haklı o öğrencilerin suçlu;Sun, 11 Dec 2022 14:38:01 GMT;Nötr;Nötr
1601949574457069569;1601935798609539072;1;aetro404;User14;0;Ben siyasetçi değilim, ülkede bir yanlış varsa gördüğümü söylüyorum ve ülkeyi yönetenin hiçbir suçu yokmuş gibi muhalefeti suçlamak nasıl bir ahmaklıktır.;Sun, 11 Dec 2022 14:38:35 GMT;Pozitif;Suçlama
1601950250519986179;1601935798609539072;1;Canbaba91579801;User17;0;Bu cinayetlerin tum sorumlusu devleti tonetenlerdir. Insanlari enflasyona magdur eden, halkin psikolojisini bozan, ahlakini bozulmasini korukleyen bu zihniyet bu tur cinayetlerin en buyuk sorjmlusudur;Sun, 11 Dec 2022 14:41:17 GMT;Pozitif;Suçlama
1601950752980992000;1601935798609539072;1;aetro404;User14;0;İnsanlar bu şekilde nefret kazanıyor. Mesela ben üniversite mezunuyum asgari ücretle çalışıyorsam ve saçma sapan insanların ağız kokusunu çekiyorsam bu da eve yansır eve yansıyınca eşininde sorunlarıyla birlikte katlanır.;Sun, 11 Dec 2022 14:43:16 GMT;Nötr;Suçlama
1601951021479374849;1601935798609539072;1;aetro404;User14;1;Evet gayet açık bir şekilde halk nasıl iktidarda tutar. Ekonomi bitmiş insanların psikolojisi yerlerde din istismarı hat safhada üstüne ülkenin vatandaşı 2. Sınıf vatandaş konumunda;Sun, 11 Dec 2022 14:44:20 GMT;Pozitif;Suçlama
1601957817388261384;1601935798609539072;1;aetro404;User14;0;Baskı ve mobinge maruz kalan insan malesef en tehlikeli insan oluyor. Ben kimseyi haklı çıkarmaya çalışıyorum sadece bu durumu size göre biraz daha normal karşılıyorum.;Sun, 11 Dec 2022 15:11:21 GMT;Pozitif;Suçlama
1601958782246203392;1601935798609539072;1;aetro404;User14;0;Bu ülkede her şey normaldir malesef;Sun, 11 Dec 2022 15:15:11 GMT;Pozitif;Umutsuzluk
1601963345766219778;1601935798609539072;1;eliftameris;User18;0;Kadın cinayetleri;Sun, 11 Dec 2022 15:33:19 GMT;Nötr;Nötr
1601964770026196994;1601935798609539072;1;cnsu_cann0;User19;1;Biz kadınları el üstünde tutun derken tabuttan bahsetmemiştik!;Sun, 11 Dec 2022 15:38:58 GMT;Pozitif;Öfke
1601967312281665536;1601935798609539072;1;jkljkljklkljk;User20;0;Yazıklar olsun;Sun, 11 Dec 2022 15:49:05 GMT;Pozitif;Öfke
1601969547246030850;1601935798609539072;1;eliftameris;User18;0;Köpekten daha aşağısın bu arada söylemeyi unuttum natalya KADIN CİNAYETLERİ;Sun, 11 Dec 2022 15:57:57 GMT;Nötr;Nötr
1601970410220052481;1601935798609539072;1;AgcobanArif;User21;1;Merhameti olmayan insanlardan uzak durun.;Sun, 11 Dec 2022 16:01:23 GMT;Nötr;Nötr
1601973556782432258;1601935798609539072;1;zebozekasdsd;User22;0;Bana görede kısas hak ama sen daha hırsızlık yapanı iceri atamıyon veya o kadar usulsüzlük var tecavuz edene beraat veren hakimlermi karar verecek idama yazık olur.;Sun, 11 Dec 2022 16:13:53 GMT;Pozitif;Suçlama
1601980234491904002;1601935798609539072;1;brader_093;User23;0;Var bir tuhaflık Ve her geçen gün artıyor;Sun, 11 Dec 2022 16:40:25 GMT;Nötr;Umutsuzluk
1601990876531761153;1601935798609539072;1;NurcanAras05;User24;0;Allah ellerini kırsın;Sun, 11 Dec 2022 17:22:43 GMT;Pozitif;Öfke
1602002619999854592;1601935798609539072;1;3mesmursuzadam2;User25;0;Evde damar yolu mu açmış niye hemşire vurgusu?;Sun, 11 Dec 2022 18:09:23 GMT;Nötr;Nötr
1602026960770981888;1601935798609539072;1;its_ruveyda;User26;0;Ölmek istemiyoruz!;Sun, 11 Dec 2022 19:46:06 GMT;Pozitif;Öfke
1602043843976765442;1601935798609539072;1;bazancir_f;User27;0;Tecavuzcuyu hırsızı mafyasini salan bir adaletten idamın getirilmesini istemekte çok safça bir istek olur sence kimler asılır idam gelirse tecavuzculermi, katillermi yoksa masum insanlarmi cidden bı düşün;Sun, 11 Dec 2022 20:53:11 GMT;Pozitif;Suçlama
1602119693984305153;1601935798609539072;1;Yasinkaygisizz;User31;0;Katili oturtacaksın elektirkli sandalyeye;Mon, 12 Dec 2022 01:54:35 GMT;Pozitif;Empati
1602182039800774657;1601935798609539072;1;viskiolataa;User15;0;Şu site ne kadar aptal insanlarla dolu ya. Tamam kardeşim düşünce özgürlüğün dahi kısıtlanıp hak edenler dışında çoğu kişi gereksiz yere idam edildiği zaman, insanlar ülkeden kaçmak için bir taraflarını yırtarken de sen aynısını söylersin;Mon, 12 Dec 2022 06:02:20 GMT;Pozitif;Suçlama
1602188339897040896;1601935798609539072;1;Lorelai_head;User33;0;Allah canilerin belasını versin. Kadına kalkan elleriniz kırılsın... yok olsun bütün katiller bu dünyadan😔😔;Mon, 12 Dec 2022 06:27:22 GMT;Pozitif;Öfke
1602189082561503233;1601935798609539072;1;KediFiko;User34;1;Hâlâ şöyle saçma sapan yorum yapan insanlar varsa çok da ümitlenmemek lazım bence.;Mon, 12 Dec 2022 06:30:19 GMT;Pozitif;Umutsuzluk
1602197381440757761;1601935798609539072;1;hope_tlg;User35;10;Niye silaha ulaşmak bu kadar kolay ? Kovboy filmi gibi herkesin evinde maşallah silah deposu var.;Mon, 12 Dec 2022 07:03:17 GMT;Pozitif;Suçlama
1957342463263125929;;0;solcugazete60;user_1007;9665;Ümraniye’de bir kadın, sokak ortasında boğazı satırla kesilerek öldürüldü. Katil hala yakalanamadı.;2025-08-18 07:23;nötr;nötr
1958113024428126271;1957342463263125929;1;zhal90541884;user_1008;1;pozitif;2025-08-20 10:25;pozitif;öfke
1958027311535489411;1957342463263125929;1;Alpertnaa;user_1009;1;Ülkenin anasını sik'iler adalet hukuk diye birşey kalmayınca insanlığın geldiği duruma bakın;2025-08-20 04:44;pozitif;öfke
1957948421895254042;1957342463263125929;1;deniz222219;user_1010;0;pozitif;2025-08-19 23:31;pozitif;öfke
1957887574284100085;1957342463263125929;1;miusnaa;user_1011;1;Sen önce düşünce fikrini değiştir öyle ablalık tasla Atama saygısızlık yaptıgın sessiz mi kalsaydım;2025-08-19 19:29;nötr;nötr
1957827197743366203;1957342463263125929;1;Popcornsonb;user_1012;0;Bireysel silahlanma;2025-08-19 15:29;nötr;nötr
1957804230619570662;1957342463263125929;1;miusnaa;user_1013;3;Profilden Atamı kaldır omurgasız;2025-08-19 13:58;nötr;nötr
1957775962541548007;1957342463263125929;1;iremtuanabeldek;user_1014;0;pozitif;2025-08-19 12:05;pozitif;öfke
1957744279247294897;1957342463263125929;1;Jarin1903;user_1015;0;Sırf feministlik yapıcam ortaya suç atıcam diye lafı anlamak istemiyorsunuz adam doğru demiş kadın suçlu dememiş bireysel silahlanma hakkı gelsin kadında silah kullanmayı öğrensin o şrfsizi vursun demiş;2025-08-19 09:59;pozitif;öfke
1957742861866131582;1957342463263125929;1;dilanonym;user_1016;1;jrokez daha cok konusuldu yazik valla;2025-08-19 09:54;nötr;nötr
1957741481814352095;1957342463263125929;1;rojincnmm;user_1017;0;Ülkenin %86’sı bireysel silahlanma adı altında bir çok katliam çıkartır. Gündemlerde görüldüğü gibi herkesin elinde bir silah eşkiya gibi ortalıkta geziniyor. Kadının elinde bir silah olsaydı katil orospu çocuğu bunu kendi aleyhine kullanırdı.;2025-08-19 09:48;pozitif;öfke
1957738537639374962;1957342463263125929;1;lecola90;user_1018;0;inan bireysel silahlanma yayilsaydi ve kadinin silahi olsaydi yaklasmaya bile cesaret edemezdi;2025-08-19 09:37;nötr;nötr
1957728631670686097;1957342463263125929;1;Kittyymeowx3;user_1019;1;Kadın suçlu dememiş kadınlar silah taşısın demiş. Okuma anlamanız 0.;2025-08-19 08:57;nötr;nötr
1957705348858458517;1957342463263125929;1;kanarya_195;user_1020;0;pozitif;2025-08-19 07:25;pozitif;öfke
1957705243019321839;1957342463263125929;1;peppy12bee;user_1021;0;millete ırkçı diyene bak ya kimsenin aklına öyle bir şey gelmedi kendi kendine mağduriyet kasma şurada;2025-08-19 07:24;nötr;nötr
1957703445093204281;1957342463263125929;1;Esmaeli20651516;user_1022;6;Yine kadın mı suçlu pldu mk;2025-08-19 07:17;pozitif;öfke
1957695799883702566;1957342463263125929;1;melisagizem;user_1023;0;Adam öldürmek yerine öpseydi hemen yakalanırdı….;2025-08-19 06:47;pozitif;suçlama
1957652663568363930;1957342463263125929;1;0Elif_Beyaz;user_1024;0;1 yılda 600 kadın 1000 den fazla erkek öldürüldü Amerikalı bir arkadaşıma sizde kadına şiddetin cezası varmı diye sormuştum hayır demişti biz de insana şiddetin cezası var dedi o gün aklım yerine geldi;2025-08-19 03:55;pozitif;umutsuzluk
1957644790448967939;1957342463263125929;1;DeathChocolate_;user_1025;1;Polis, bekçi hiçbir işe yaramıyorsunuz o maaşlar bi lira bi lira…;2025-08-19 03:24;pozitif;suçlama
1957644220585418828;1957342463263125929;1;tcumutbaser;user_1026;0;Cenabı Allah (c.c.) rahmet eylesin Ruhu şad Mekanı cennet olsun inşallah suçlu ve sorumlular cezalarını çekerler inşallah;2025-08-19 03:22;pozitif;empati
1957644102121713798;1957390005275439544;2;emineeeaaa35;user_1027;1;Polismiz şuan liseli ÇOCUK dövüp marul yemekle meşgul;2025-08-19 03:21;pozitif;suçlama
1957617317518700893;1957342463263125929;1;eexxiiuu_;user_1028;1;Allah belanızı versin amk artık idam edin şu katilleri tecavüzcüleri iğrençler;2025-08-19 01:35;pozitif;öfke
1957592334025257272;1957342463263125929;1;azraacw;user_1029;0;pozitif;2025-08-18 23:56;pozitif;öfke
1957579804653351179;1957572552022204625;3;sudebabapro06;user_1030;1;bilmemm olabiliir;2025-08-18 23:06;nötr;nötr
1957577559421468728;1957342463263125929;1;thisisas0;user_1031;1;Katledildi!;2025-08-18 22:57;nötr;nötr
1957572552022204625;1957486593284981022;2;benkaanaydin;user_1032;0;Akpliler yabancı uyruklu mu artık;2025-08-18 22:37;nötr;nötr
1957571577337315809;1957342463263125929;1;delirmemeson1;user_1033;0;sokağa çıkamaz olucaz iyice yaşamak istemiyorum gercekten ya bu ne;2025-08-18 22:33;pozitif;umutsuzluk
1957563483622367450;1957342463263125929;1;ceylinnazocall;user_1034;0;Artık idrak etmede zorlanıyorum bunları...;2025-08-18 22:01;pozitif;umutsuzluk
1957560647681454104;1957342463263125929;1;laktozsuz13;user_1035;0;Şurdan bir tivit atsam şafak operasyonla alırlar beni.Ama dısarda onlarca suçu olan adamlar elikolu serbest kafa kesiyor üstelik rahatça gezmeye devam edior.Bu ülke işte böyle bir ülke artık.Düşüncenin cezalandırıldığı adam öldürmenin ödüllendirildiği bir sistem arasında delirdk;2025-08-18 21:50;pozitif;suçlama
1957544225408426192;1957342463263125929;1;Threshwwwwwww;user_1036;1;Yakalansa ne olur geri salarlar nasıl olsa;2025-08-18 20:44;pozitif;umutsuzluk
1957543924563845447;1957342463263125929;1;FeneRainn;user_1037;3;NORMALLEŞTİRME;2025-08-18 20:43;nötr;nötr
1957542514459550158;1957342463263125929;1;ilovemyself1723;user_1038;2;Yorumlardakiler yine s*kko konuşmuş ne alaka bilmem ne, her boku malum dediğiniz ırka bağlamayın. Türkiye'nin her vatandaşı eşittir ve zorbalığa maruz kalamaz. Türkiye'nin her yerindeki olaydan Kürtler mi sorumlu mallar yeter artık ya;2025-08-18 20:37;nötr;nötr
1957534815701393868;1957342463263125929;1;cihan_att;user_1039;0;Türkiye’de kadın olmak şans eseri hayatta kalmak;2025-08-18 20:07;pozitif;umutsuzluk
1957534726522073295;1957342463263125929;1;Symmmageridondu;user_1040;0;Fuhus çetesi işi olabilir fuhşa hayır. İdam gelsin.;2025-08-18 20:07;nötr;nötr
